35767,0.059128,0.057049,0.052056,5.9187,5.9267,5.9365,5.9741,6.0204,6.0722,6.0272,6.0763,6.1217,6.1621,6.2288,6.2991,6.3628,6.3884,6.3932
35774,0.059374,0.057243,0.052972,5.9429,5.9508,5.9606,5.9993,6.0474,6.1015,6.0635,6.1194,6.1699,6.214,6.2851,6.3579,6.4211,6.4445,6.4456
35781,0.059029,0.056858,0.052138,5.9078,5.915,5.9241,5.9604,6.0062,6.0579,6.0153,6.0667,6.1142,6.1563,6.2252,6.2976,6.3628,6.3889,6.3941
35788,0.059163,0.056492,0.051486,5.9158,5.9182,5.9231,5.9495,5.988,6.0341,5.9811,6.0272,6.0714,6.1115,6.1785,6.2505,6.3173,6.3454,6.354
35795,0.057195,0.057009,0.051124,5.745,5.7696,5.7936,5.8625,5.9283,5.9924,5.9682,6.0196,6.0638,6.1027,6.1668,6.2359,6.3011,6.3291,6.3383
35802,0.056347,0.054774,0.048869,5.6447,5.6558,5.668,5.7092,5.7554,5.805,5.7655,5.8106,5.8533,5.8927,5.9606,6.0379,6.1167,6.156,6.1806
35809,0.056178,0.053069,0.048518,5.6111,5.6081,5.6082,5.623,5.6528,5.6921,5.6493,5.7006,5.7511,5.7977,5.8775,5.9668,6.057,6.1027,6.1339
35816,0.056293,0.052841,0.049674,5.6191,5.6134,5.6114,5.6229,5.6524,5.6933,5.6622,5.7255,5.7858,5.84,5.9297,6.026,6.1188,6.1634,6.191
35823,0.056195,0.053604,0.051694,5.6188,5.6215,5.6272,5.6578,5.7023,5.7554,5.7509,5.8311,5.9026,5.9644,6.0625,6.1624,6.2522,6.2913,6.3093
35830,0.056493,0.052205,0.050324,5.6302,5.6171,5.609,5.6077,5.6304,5.6679,5.6406,5.7124,5.7808,5.8417,5.9409,6.0449,6.1425,6.1881,6.2152
35837,0.056485,0.052737,0.050113,5.6352,5.6269,5.6229,5.6302,5.6578,5.6979,5.6688,5.7359,5.7996,5.8565,5.9498,6.0487,6.1424,6.1866,6.2128
35844,0.056411,0.052611,0.049769,5.6272,5.6183,5.6137,5.6195,5.6456,5.6844,5.6522,5.7169,5.779,5.8347,5.9268,6.0251,6.1194,6.1646,6.1925
35851,0.056343,0.054484,0.050633,5.6414,5.6505,5.6613,5.7017,5.7502,5.804,5.7853,5.8496,5.9074,5.9583,6.0413,6.1291,6.2117,6.2494,6.2684
35858,0.056589,0.054931,0.052266,5.6684,5.6799,5.6931,5.7403,5.7954,5.8553,5.8526,5.9295,5.9964,6.0537,6.1442,6.2358,6.3169,6.3505,6.3623
35865,0.056666,0.054629,0.051388,5.672,5.6797,5.6895,5.7283,5.7768,5.8314,5.8166,5.8858,5.9475,6.0013,6.0879,6.1777,6.2597,6.2956,6.3114
35872,0.056655,0.054352,0.050776,5.6679,5.6731,5.6805,5.7135,5.7575,5.8083,5.7861,5.8506,5.9094,5.9612,6.0457,6.1348,6.2181,6.2558,6.2746
35879,0.056494,0.055166,0.051392,5.6624,5.6766,5.6919,5.7427,5.7987,5.858,5.8466,5.9141,5.9733,6.0246,6.1071,6.193,6.2716,6.3058,6.32
35886,0.056481,0.055893,0.050173,5.6688,5.6894,5.7098,5.7704,5.8303,5.8901,5.8652,5.9169,5.9626,6.0032,6.071,6.1455,6.2179,6.2515,6.2678
35893,0.056213,0.05485,0.050586,5.6337,5.6473,5.6619,5.7106,5.7643,5.8212,5.8045,5.8672,5.9229,5.9718,6.0517,6.1367,6.2169,6.2535,6.2716
35900,0.056162,0.05569,0.050208,5.6381,5.6597,5.681,5.7439,5.8056,5.8668,5.8474,5.9024,5.9505,5.9929,6.0633,6.14,6.2142,6.2485,6.2655
35907,0.056038,0.0563,0.050973,5.6337,5.6622,5.6896,5.7666,5.8383,5.9069,5.8993,5.9595,6.0102,6.0539,6.1251,6.2008,6.2718,6.3031,6.3155
35914,0.055948,0.057682,0.052527,5.6407,5.6831,5.7227,5.8279,5.9195,6.0025,6.0164,6.0857,6.1404,6.1858,6.257,6.3294,6.3929,6.4174,6.4203
35921,0.056195,0.056406,0.05071,5.6489,5.6769,5.7038,5.7792,5.8493,5.9164,5.9031,5.9593,6.0069,6.0483,6.1164,6.1898,6.2597,6.2908,6.3038
35928,0.056079,0.056714,0.050533,5.6418,5.6736,5.7036,5.7858,5.86,5.9293,5.9162,5.9697,6.0145,6.0535,6.1181,6.1884,6.2561,6.2866,6.2993
35935,0.056109,0.056616,0.050028,5.6433,5.6738,5.7026,5.7815,5.8528,5.9196,5.8999,5.9486,5.9901,6.0267,6.0883,6.157,6.2248,6.2563,6.2711
35942,0.056023,0.056519,0.049783,5.6346,5.6649,5.6935,5.7717,5.8423,5.9083,5.887,5.9343,5.9747,6.0106,6.0714,6.1398,6.2081,6.2404,6.2564
35949,0.05612,0.056204,0.049101,5.6398,5.6661,5.6911,5.7609,5.8251,5.8861,5.8547,5.8962,5.933,5.9665,6.0248,6.0923,6.1619,6.1962,6.2156
35956,0.056045,0.056686,0.048224,5.6381,5.6692,5.6982,5.7753,5.8427,5.9044,5.8643,5.895,5.9225,5.9486,5.9968,6.0565,6.1219,6.156,6.1772
35963,0.055962,0.056264,0.048937,5.6262,5.6544,5.6811,5.7543,5.8205,5.8825,5.8519,5.8924,5.928,5.9605,6.0175,6.084,6.1532,6.1876,6.2076
35970,0.056138,0.056086,0.047904,5.64,5.6647,5.6881,5.7528,5.812,5.8681,5.822,5.852,5.8803,5.9076,5.9583,6.021,6.0901,6.1266,6.1508
35977,0.056335,0.05629,0.047135,5.6597,5.6842,5.7073,5.7703,5.827,5.8802,5.8219,5.842,5.8626,5.8841,5.9271,5.9843,6.051,6.0879,6.1142
35984,0.056238,0.055983,0.047363,5.6478,5.6704,5.692,5.7521,5.8075,5.8603,5.806,5.8305,5.8549,5.8795,5.9269,5.9877,6.0568,6.0945,6.1209
35991,0.056322,0.055656,0.048439,5.6519,5.6711,5.6901,5.7456,5.7998,5.8536,5.8104,5.8468,5.8812,5.9135,5.9711,6.0395,6.1118,6.1489,6.1723
35998,0.056311,0.055733,0.048147,5.6517,5.6717,5.6912,5.7475,5.8018,5.8551,5.8087,5.8419,5.8736,5.9038,5.9587,6.0251,6.0967,6.1339,6.1582
36005,0.05622,0.055937,0.049187,5.6459,5.6689,5.6911,5.7548,5.8154,5.8742,5.8419,5.885,5.9237,5.9589,6.0198,6.0897,6.1611,6.1961,6.216
36012,0.05633,0.055435,0.048345,5.6502,5.6673,5.6845,5.7359,5.7875,5.8395,5.7948,5.8314,5.8663,5.8992,5.958,6.0276,6.1014,6.1393,6.1638
36019,0.056461,0.054527,0.048163,5.6521,5.6597,5.6688,5.7022,5.7425,5.7872,5.7372,5.7758,5.8142,5.8507,5.9153,5.9911,6.0707,6.1119,6.1398
36026,0.056513,0.05441,0.049031,5.6557,5.662,5.6702,5.7027,5.7437,5.7903,5.7496,5.7972,5.8428,5.8846,5.9564,6.037,6.1183,6.1585,6.1835
36033,0.05695,0.052634,0.049365,5.6756,5.662,5.6532,5.6489,5.6677,5.701,5.6551,5.7125,5.7698,5.8222,5.91,6.0055,6.0987,6.1442,6.1732
36040,0.056714,0.050432,0.048058,5.6306,5.5986,5.5739,5.534,5.5293,5.5466,5.4865,5.5434,5.6044,5.6614,5.7585,5.8656,5.9727,6.0277,6.0685
36047,0.057148,0.048445,0.045794,5.6478,5.593,5.5485,5.4626,5.4259,5.42,5.3233,5.3651,5.4192,5.4732,5.5696,5.6811,5.7992,5.8645,5.9199
36054,0.0568,0.046781,0.046561,5.5988,5.5322,5.478,5.372,5.3249,5.3143,5.2305,5.2905,5.3613,5.4291,5.5455,5.6743,5.8048,5.8746,5.9323
36061,0.057422,0.045054,0.045156,5.6357,5.5473,5.4742,5.3252,5.2491,5.2184,5.1054,5.1565,5.2249,5.2928,5.4122,5.5473,5.6877,5.7655,5.8338
36068,0.055874,0.04279,0.042347,5.4723,5.3762,5.2964,5.1307,5.0418,5.0008,4.8765,4.9201,4.9851,5.0519,5.1731,5.3155,5.471,5.5623,5.6499
36075,0.056272,0.041789,0.042987,5.4972,5.3887,5.2983,5.1103,5.0085,4.9604,4.836,4.8888,4.9634,5.0385,5.1718,5.3245,5.487,5.5803,5.6682
36082,0.056147,0.041106,0.047125,5.4791,5.3668,5.2742,5.0863,4.9913,4.9539,4.8802,4.9788,5.0893,5.1917,5.3605,5.5377,5.7081,5.7964,5.8697
36089,0.054706,0.038659,0.046809,5.3237,5.202,5.1015,4.8977,4.7943,4.753,4.6958,4.8122,4.9392,5.0554,5.2451,5.4423,5.6308,5.7287,5.8114
36096,0.055091,0.037973,0.046771,5.3507,5.2193,5.1105,4.8883,4.7734,4.7248,4.6599,4.7772,4.9068,5.0258,5.2202,5.4221,5.6148,5.7148,5.7996
36103,0.055516,0.041348,0.049135,5.4255,5.3217,5.2369,5.0686,4.9895,4.9653,4.9264,5.0476,5.1739,5.2874,5.4697,5.6549,5.826,5.9104,5.9754
36110,0.055726,0.043117,0.047375,5.4631,5.3731,5.2994,5.153,5.084,5.0628,5.0018,5.095,5.1968,5.2906,5.4453,5.6083,5.7657,5.8471,5.9134
36117,0.053359,0.044042,0.047172,5.2611,5.2007,5.1525,5.063,5.0306,5.0336,5.0102,5.1105,5.2123,5.3042,5.4546,5.6129,5.7665,5.8463,5.9117
36124,0.052528,0.046726,0.046045,5.2155,5.1867,5.165,5.1325,5.1337,5.1558,5.136,5.2163,5.2961,5.3688,5.4905,5.6237,5.7589,5.832,5.894
36131,0.05563,0.043928,0.044546,5.463,5.3803,5.3121,5.1747,5.1066,5.0817,4.9893,5.0506,5.1263,5.2,5.3279,5.4718,5.6215,5.705,5.7801
36138,0.05522,0.043901,0.044034,5.4259,5.3464,5.281,5.1492,5.0842,5.0608,4.969,5.0276,5.1009,5.1725,5.2978,5.4401,5.5901,5.6749,5.7523
36145,0.055366,0.042927,0.043997,5.4285,5.3388,5.2647,5.114,5.0374,5.0068,4.9108,4.9733,5.0515,5.1279,5.2608,5.4104,5.5669,5.6549,5.7355
36152,0.055278,0.044976,0.047103,5.4431,5.3739,5.3178,5.2098,5.164,5.1568,5.1022,5.1858,5.2759,5.359,5.4973,5.6451,5.7901,5.8659,5.9277
36159,0.051608,0.046619,0.044303,5.1318,5.1097,5.0935,5.0716,5.0774,5.1006,5.0749,5.1436,5.2135,5.2785,5.3905,5.5178,5.6533,5.7303,5.8
36166,0.050857,0.046941,0.044113,5.068,5.0556,5.0476,5.0439,5.0613,5.0919,5.0766,5.1462,5.215,5.2786,5.388,5.513,5.647,5.7236,5.7934
36173,0.050284,0.04708,0.044984,5.0183,5.0126,5.0106,5.0213,5.0494,5.0883,5.0931,5.1741,5.2504,5.3192,5.4349,5.5637,5.6981,5.773,5.8392
36180,0.049606,0.047457,0.044772,4.9617,4.9655,4.9715,5,5.0393,5.0853,5.0992,5.1801,5.2545,5.3213,5.4337,5.5595,5.6919,5.7663,5.8325
36187,0.049353,0.047334,0.044213,4.9376,4.9424,4.9492,4.9789,5.0182,5.0637,5.0749,5.1523,5.224,5.2887,5.3986,5.5232,5.6562,5.7321,5.801
36194,0.049237,0.048205,0.045477,4.9368,4.9509,4.9659,5.015,5.0683,5.1241,5.1535,5.2398,5.3163,5.3838,5.4958,5.6195,5.7478,5.8186,5.8798
36201,0.049265,0.048603,0.046851,4.9438,4.9617,4.9803,5.0386,5.0996,5.1622,5.208,5.3059,5.3904,5.4635,5.582,5.709,5.8357,5.9029,5.9575
36208,0.048971,0.050017,0.047164,4.9327,4.9663,4.9982,5.086,5.1657,5.2402,5.2964,5.392,5.4715,5.5393,5.649,5.7667,5.8844,5.9464,5.9956
36215,0.048532,0.051588,0.049548,4.9107,4.9633,5.0119,5.139,5.2468,5.3424,5.4363,5.5503,5.6399,5.7137,5.8284,5.9454,6.0553,6.1084,6.144
36222,0.048472,0.052697,0.052668,4.9176,4.9819,5.041,5.1947,5.3237,5.437,5.5704,5.7103,5.8173,5.903,6.031,6.1539,6.2594,6.3041,6.3251
36229,0.048449,0.051314,0.051495,4.9005,4.952,5.0001,5.1285,5.2402,5.3413,5.4595,5.5948,5.7011,5.7875,5.9185,6.0468,6.1605,6.2116,6.2409
36236,0.048647,0.050511,0.050453,4.9094,4.9515,4.9913,5.1005,5.1987,5.2899,5.3913,5.5192,5.6217,5.7061,5.8359,5.9654,6.0832,6.1385,6.174
36243,0.048739,0.050331,0.050967,4.9158,4.9556,4.9936,5.0993,5.1961,5.2871,5.393,5.5263,5.6335,5.7216,5.8564,5.9895,6.1089,6.1639,6.1981
36250,0.048928,0.049815,0.052241,4.9273,4.9611,4.9943,5.0908,5.184,5.2746,5.392,5.5396,5.6589,5.7566,5.9042,6.0469,6.1709,6.2255,6.2565
36257,0.04898,0.04955,0.050559,4.9289,4.9593,4.9892,5.0766,5.1615,5.2445,5.3406,5.4724,5.5804,5.6699,5.8077,5.9447,6.0687,6.1268,6.1647
36264,0.048874,0.049691,0.050324,4.9209,4.9534,4.9851,5.0763,5.1631,5.247,5.3422,5.4716,5.5773,5.6649,5.8001,5.935,6.058,6.1161,6.1545
36271,0.048749,0.050131,0.050802,4.9145,4.9523,4.9886,5.0904,5.1846,5.2738,5.3773,5.51,5.6171,5.7053,5.8404,5.9743,6.095,6.1509,6.1862
36278,0.048466,0.050687,0.051412,4.8953,4.9409,4.984,5.1014,5.2063,5.3032,5.4194,5.557,5.6662,5.7554,5.891,6.0237,6.1415,6.1948,6.2264
36285,0.048377,0.051185,0.052807,4.8928,4.9443,4.9926,5.123,5.2382,5.3434,5.4783,5.6278,5.745,5.8396,5.9811,6.1166,6.2325,6.282,6.3072
36292,0.048322,0.051309,0.054838,4.8894,4.9431,4.9938,5.1319,5.2549,5.3682,5.5284,5.6979,5.8299,5.9353,6.0903,6.2342,6.3513,6.3975,6.4153
36299,0.048288,0.053611,0.055611,4.9113,4.9866,5.0556,5.2345,5.3836,5.5138,5.6865,5.8522,5.9766,6.0743,6.2161,6.3457,6.4484,6.4859,6.4942
36306,0.04799,0.054074,0.05595,4.8897,4.9719,5.047,5.2396,5.398,5.5345,5.7167,5.8852,6.0104,6.1081,6.249,6.3771,6.4773,6.5131,6.519
36313,0.047932,0.056661,0.057842,4.9126,5.0195,5.116,5.3572,5.5482,5.7075,5.916,6.0906,6.2151,6.3099,6.4434,6.5602,6.6454,6.6702,6.6624
36320,0.047726,0.057176,0.059406,4.8999,5.0139,5.1167,5.3736,5.5769,5.7463,5.9774,6.1662,6.3001,6.4014,6.5421,6.6625,6.7463,6.7675,6.7533
36327,0.048641,0.05715,0.060722,4.9816,5.0876,5.1837,5.4271,5.6233,5.7896,6.0213,6.2179,6.3593,6.4663,6.6147,6.7401,6.8245,6.8436,6.8251
36334,0.049144,0.057292,0.062529,5.0284,5.1317,5.2259,5.4669,5.664,5.8332,6.0782,6.2892,6.4418,6.5574,6.7163,6.8481,6.9331,6.9493,6.9248
36341,0.051479,0.056586,0.059151,5.2295,5.3043,5.3732,5.5536,5.7061,5.8408,6.0063,6.1735,6.2979,6.3942,6.5304,6.6487,6.732,6.7534,6.74
36348,0.050921,0.056723,0.060532,5.1812,5.2627,5.3377,5.5334,5.6979,5.8425,6.0339,6.2174,6.3531,6.4573,6.6033,6.7277,6.8122,6.8318,6.814
36355,0.050923,0.056463,0.059373,5.1784,5.2571,5.3296,5.5182,5.6766,5.8157,5.9929,6.1663,6.2947,6.3938,6.5338,6.6548,6.7397,6.7616,6.7482
36362,0.051101,0.055149,0.058854,5.1801,5.245,5.3057,5.468,5.6094,5.7372,5.9039,6.0777,6.2094,6.3122,6.4587,6.5873,6.6801,6.7068,6.6987
36369,0.050911,0.057021,0.061526,5.1836,5.2682,5.3461,5.5491,5.7198,5.8697,6.0733,6.2654,6.4068,6.5151,6.6657,6.7923,6.8761,6.8934,6.8718
36376,0.051222,0.058546,0.064363,5.2283,5.3249,5.4136,5.6431,5.8342,6.0006,6.2344,6.4451,6.5981,6.7136,6.8712,6.9987,7.0755,7.0845,7.05
36383,0.051489,0.060362,0.066611,5.272,5.3835,5.4853,5.7457,5.9589,6.1422,6.4,6.6223,6.7808,6.8989,7.0571,7.1808,7.2482,7.2488,7.2029
36390,0.052434,0.058664,0.062628,5.3378,5.424,5.5034,5.7097,5.8826,6.0341,6.2274,6.4131,6.5488,6.652,6.794,6.9109,6.9835,6.9935,6.9632
36397,0.053172,0.057794,0.060582,5.3943,5.4653,5.5312,5.7053,5.8546,5.9878,6.1437,6.3091,6.4323,6.5273,6.6605,6.7736,6.8486,6.8635,6.8414
36404,0.052935,0.059606,0.064767,5.3931,5.4841,5.5679,5.786,5.9691,6.1297,6.341,6.5404,6.6852,6.7944,6.9429,7.0618,7.1303,7.1345,7.0952
36411,0.053176,0.058893,0.06442,5.407,5.4892,5.5655,5.7666,5.9385,6.0915,6.294,6.4921,6.6377,6.7484,6.8997,7.022,7.0944,7.1012,7.0647
36418,0.053692,0.057703,0.062427,5.4401,5.5062,5.5683,5.7359,5.8836,6.0183,6.1874,6.3686,6.5047,6.6095,6.7554,6.8769,6.9542,6.9668,6.9393
36425,0.053475,0.058227,0.062431,5.4263,5.4991,5.567,5.7472,5.9028,6.0426,6.2158,6.3957,6.5294,6.6319,6.774,6.8919,6.9659,6.977,6.948
36432,0.055203,0.057853,0.063416,5.5771,5.6314,5.6834,5.8291,5.9636,6.0904,6.2464,6.4279,6.5661,6.673,6.8216,6.9443,7.0201,7.0303,6.9987
36439,0.055417,0.060226,0.063035,5.6219,5.6957,5.7643,5.9453,6.1005,6.2391,6.3893,6.5538,6.6746,6.7667,6.893,6.9955,7.0552,7.0581,7.0207
36446,0.055395,0.0605,0.063191,5.6229,5.6995,5.7703,5.9567,6.1155,6.2565,6.4092,6.5739,6.6944,6.7859,6.9112,7.0124,7.0705,7.0724,7.0338
36453,0.055461,0.061264,0.064086,5.6371,5.7204,5.7971,5.9972,6.1657,6.3141,6.477,6.6463,6.769,6.8614,6.9867,7.0861,7.1402,7.1387,7.0952
36460,0.055139,0.062178,0.064244,5.6181,5.7127,5.7991,6.0206,6.2028,6.36,6.5309,6.6991,6.8186,6.9077,7.0274,7.1211,7.1698,7.1653,7.119
36467,0.058065,0.059342,0.06154,5.8493,5.8908,5.9313,6.0476,6.1582,6.2649,6.3526,6.4911,6.598,6.6816,6.7993,6.8978,6.9584,6.9646,6.9329
36474,0.057444,0.058664,0.061347,5.7863,5.8272,5.8671,5.9824,6.0928,6.1996,6.2947,6.4383,6.5496,6.6368,6.7598,6.8635,6.9291,6.938,6.9091
36481,0.058447,0.058762,0.061326,5.8772,5.91,5.9429,6.0422,6.1418,6.241,6.3194,6.4564,6.564,6.6488,6.7688,6.8702,6.934,6.9421,6.9125
36488,0.058353,0.059354,0.062708,5.8753,5.9148,5.9537,6.0678,6.1786,6.287,6.3839,6.5322,6.6471,6.7366,6.8619,6.9653,7.0269,7.0315,6.9962
36495,0.062108,0.057913,0.064796,6.1965,6.1898,6.1896,6.218,6.2762,6.3524,6.4105,6.5649,6.6928,6.7949,6.939,7.0574,7.1269,7.1317,7.0929
36502,0.062687,0.057226,0.064177,6.2409,6.2226,6.2123,6.2176,6.26,6.3251,6.3656,6.5139,6.6394,6.7407,6.8848,7.0048,7.0774,7.0848,7.0494
36509,0.062546,0.058215,0.066047,6.2392,6.2318,6.2311,6.2598,6.3197,6.3984,6.4644,6.6272,6.7614,6.8681,7.0177,7.1389,7.2074,7.2097,7.1663
36516,0.062436,0.059747,0.067627,6.246,6.2541,6.267,6.327,6.4087,6.5033,6.5912,6.7626,6.9001,7.0078,7.1563,7.2733,7.334,7.3298,7.2779
36523,0.058044,0.062066,0.066507,5.8774,5.9456,6.0098,6.1835,6.3373,6.4781,6.6276,6.8019,6.9304,7.0276,7.1583,7.2591,7.3082,7.3002,7.2466
36530,0.057173,0.064058,0.068274,5.8211,5.9159,6.0031,6.2297,6.4195,6.5859,6.7725,6.9594,7.0923,7.1904,7.3193,7.4144,7.454,7.4383,7.375
36537,0.05677,0.065095,0.069726,5.7964,5.9047,6.0038,6.2582,6.4679,6.6491,6.8604,7.0588,7.1977,7.2993,7.4309,7.5255,7.5608,7.5406,7.4709
36544,0.05688,0.065135,0.070023,5.8066,5.9145,6.0131,6.267,6.4767,6.6582,6.8713,7.0718,7.2124,7.3152,7.4484,7.5438,7.5792,7.5586,7.488
36551,0.056889,0.065345,0.067547,5.8094,5.9183,6.0172,6.2689,6.4733,6.6477,6.8314,7.0062,7.127,7.215,7.329,7.4115,7.4421,7.4233,7.3582
36558,0.057159,0.068037,0.068326,5.8627,5.994,6.1121,6.4063,6.6378,6.8299,7.0204,7.1879,7.2982,7.3761,7.4736,7.539,7.5531,7.5249,7.4501
36565,0.056572,0.069504,0.066741,5.8258,5.9752,6.1084,6.4342,6.683,6.8838,7.0663,7.2141,7.3058,7.3683,7.4441,7.4918,7.4949,7.4639,7.3892
36572,0.056558,0.068982,0.068421,5.8191,5.9644,6.0946,6.4155,6.6641,6.8673,7.0696,7.2368,7.3441,7.4187,7.5106,7.5702,7.579,7.5481,7.4707
36579,0.056729,0.069148,0.067099,5.8361,5.9809,6.1104,6.4281,6.6725,6.8709,7.0548,7.2071,7.303,7.3691,7.45,7.5019,7.5076,7.4772,7.4026
36586,0.05732,0.06764,0.067345,5.8728,5.9987,6.112,6.3944,6.617,6.8018,6.9777,7.1365,7.2412,7.3154,7.4089,7.4724,7.4876,7.4614,7.3902
36593,0.057745,0.067556,0.066663,5.9098,6.0309,6.14,6.412,6.6267,6.8053,6.966,7.1159,7.2148,7.2849,7.3733,7.4337,7.4479,7.4225,7.3531
36600,0.058254,0.067953,0.066435,5.9597,6.0798,6.1879,6.4573,6.6694,6.8457,6.9954,7.1382,7.2315,7.2974,7.38,7.4356,7.4464,7.4197,7.3495
36607,0.059169,0.06818,0.064686,6.0439,6.1574,6.2593,6.5125,6.7111,6.8755,6.9894,7.1082,7.1844,7.2377,7.3044,7.3486,7.3545,7.3283,7.2616
36614,0.059144,0.069983,0.065201,6.0612,6.1915,6.3078,6.5932,6.8124,6.9903,7.112,7.2271,7.2968,7.3437,7.3996,7.4327,7.4276,7.3952,7.3219
36621,0.059675,0.068019,0.062693,6.0873,6.1941,6.2899,6.527,6.712,6.8645,6.9463,7.0431,7.1037,7.1458,7.1985,7.2338,7.2374,7.2135,7.1524
36628,0.059846,0.067889,0.063945,6.1014,6.2058,6.2999,6.5346,6.7201,6.8746,6.9683,7.0773,7.1475,7.197,7.2594,7.3013,7.3073,7.2825,7.2182
36635,0.060092,0.067834,0.06281,6.1227,6.2241,6.3153,6.5422,6.7208,6.8692,6.9453,7.0417,7.103,7.146,7.2002,7.2369,7.2414,7.2178,7.1567
36642,0.060471,0.069092,0.064098,6.1704,6.2803,6.379,6.6235,6.8146,6.9724,7.0583,7.1591,7.2217,7.2647,7.3172,7.3499,7.3475,7.3184,7.2499
36649,0.062288,0.071512,0.068057,6.3597,6.4769,6.5823,6.845,7.0521,7.2244,7.3285,7.4458,7.519,7.5684,7.6261,7.6565,7.6423,7.6007,7.5143
36656,0.063575,0.07236,0.069271,6.4844,6.5982,6.7009,6.9583,7.1629,7.3345,7.4319,7.5495,7.6231,7.6727,7.7297,7.7576,7.7383,7.6923,7.6
36663,0.064497,0.07385,0.070238,6.5832,6.7027,6.8104,7.0792,7.2917,7.4689,7.5632,7.6775,7.7471,7.7927,7.8429,7.8629,7.8344,7.7825,7.6833
36670,0.064738,0.073357,0.069555,6.5995,6.7121,6.8137,7.0684,7.2708,7.4405,7.5224,7.631,7.6976,7.7415,7.7903,7.8103,7.7838,7.7338,7.6375
36677,0.065431,0.073478,0.06736,6.6626,6.7695,6.8657,7.1053,7.2943,7.4517,7.4961,7.5782,7.6255,7.6554,7.6862,7.6939,7.6624,7.6136,7.5218
36684,0.065285,0.07136,0.06437,6.6264,6.7142,6.7935,6.9929,7.1524,7.287,7.2972,7.361,7.3984,7.4227,7.4494,7.459,7.4369,7.3977,7.3197
36691,0.06582,0.069865,0.062737,6.658,6.7268,6.7896,6.9506,7.0833,7.1983,7.1794,7.2312,7.2633,7.2852,7.3111,7.3235,7.3082,7.2751,7.2056
36698,0.065488,0.070083,0.063846,6.6307,6.7048,6.7724,6.9454,7.0875,7.2105,7.2103,7.2741,7.3143,7.3419,7.3747,7.3911,7.3764,7.3417,7.2687
36705,0.065881,0.069771,0.0636,6.6625,6.7302,6.7922,6.9525,7.0861,7.203,7.1932,7.2538,7.2927,7.3199,7.3526,7.3697,7.3562,7.3225,7.2509
36712,0.065793,0.068684,0.061238,6.6426,6.7004,6.7535,6.8915,7.0076,7.1102,7.0731,7.1161,7.1438,7.1634,7.1882,7.2024,7.1928,7.1651,7.1031
36719,0.065619,0.068491,0.062247,6.6251,6.683,6.7364,6.8765,6.9956,7.1018,7.0795,7.1345,7.1714,7.1981,7.2319,7.2527,7.2459,7.2179,7.1538
36726,0.065466,0.069466,0.064237,6.6221,6.6909,6.7541,6.9179,7.055,7.1755,7.1799,7.2508,7.2976,7.3306,7.3712,7.3942,7.3841,7.351,7.2787
36733,0.065571,0.068032,0.062284,6.6158,6.6699,6.7202,6.8534,6.9684,7.0722,7.0508,7.1088,7.1488,7.1781,7.216,7.2405,7.2369,7.2103,7.1475
36740,0.065765,0.067776,0.061797,6.6303,6.6802,6.7268,6.8511,6.9598,7.0587,7.0281,7.0814,7.1186,7.1462,7.1823,7.2061,7.2033,7.1779,7.1171
36747,0.065747,0.066645,0.060343,6.6164,6.6556,6.6928,6.795,6.8877,6.9746,6.9262,6.9708,7.0036,7.0289,7.0638,7.0894,7.092,7.0719,7.0185
36754,0.065653,0.067102,0.06046,6.6129,6.6571,6.6987,6.8105,6.9094,7.0004,6.9554,6.9994,7.0307,7.0544,7.0866,7.1094,7.1093,7.0876,7.0326
36761,0.065779,0.066786,0.059088,6.6206,6.6605,6.6979,6.7991,6.8891,6.9723,6.9086,6.9398,6.9622,6.9796,7.0042,7.0227,7.0227,7.0035,6.9534
36768,0.065685,0.067003,0.060114,6.6147,6.6576,6.698,6.8068,6.9032,6.9921,6.9424,6.9832,7.0124,7.0347,7.0651,7.087,7.087,7.066,7.0123
36775,0.06587,0.065226,0.059709,6.612,6.637,6.6619,6.7364,6.811,6.8857,6.8267,6.8714,6.9073,6.9362,6.9777,7.011,7.0219,7.0071,6.9598
36782,0.066194,0.064636,0.059613,6.6347,6.6513,6.6691,6.7278,6.7921,6.8601,6.7942,6.839,6.8766,6.9074,6.9523,6.9892,7.0036,6.9906,6.9452
36789,0.066352,0.06367,0.06169,6.6386,6.6457,6.6558,6.7,6.7587,6.8264,6.7818,6.8512,6.9097,6.9569,7.0241,7.078,7.1013,7.089,7.0403
36796,0.066603,0.063165,0.060482,6.6555,6.6553,6.659,6.6876,6.7344,6.7927,6.7292,6.7877,6.8392,6.8819,6.9441,6.9957,7.0205,7.0111,6.9672
36803,0.067058,0.062823,0.060881,6.6927,6.6854,6.6831,6.6988,6.738,6.7918,6.7252,6.7867,6.8418,6.8877,6.9546,7.0101,7.0371,7.0281,6.9839
36810,0.067217,0.062484,0.06078,6.7033,6.6915,6.6853,6.6922,6.7257,6.7757,6.705,6.7662,6.8221,6.8689,6.9375,6.9949,7.0238,7.016,6.9729
36817,0.067291,0.06126,0.059701,6.6966,6.6726,6.6557,6.6383,6.655,6.693,6.6073,6.6634,6.7181,6.7651,6.8357,6.8973,6.9329,6.9302,6.8939
36824,0.067227,0.061478,0.058468,6.6931,6.6712,6.656,6.6405,6.6565,6.6922,6.5931,6.6362,6.6804,6.7195,6.7797,6.8339,6.8666,6.8647,6.8315
